step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1480.0,4,0.0,0.0,4.739475732365856,4,5.0,0.24094519051158844,4,5.0
1485.0,1,2.0,0.15384615384615385,4.336128678698118,1,7.0,0.28244582154870435,1,7.0
1490.0,7,28.0,2.1538461538461537,3.7030434932794143,7,33.0,0.13502137148093718,7,33.0
1495.0,3,10.0,1.0,2.5191951162567503,3,38.0,0.08328306607610712,3,38.0
1500.0,3,8.0,1.0,1.8879225006236342,2,42.0,0.03277835424320073,2,42.0
1505.0,4,26.0,3.7142857142857144,2.982375680882843,4,61.0,0.0017777572442164778,4,61.0
1510.0,0,0.0,0.0,2.4763664328630535,0,43.0,0.1441690074636457,0,43.0
1515.0,0,0.0,0.0,4.484403781831936,0,0.0,0.29352331004625337,0,0.0
1520.0,0,0.0,0.0,5.9199517597300595,0,0.0,0.3651903310941131,0,0.0
1525.0,5,15.0,1.1538461538461537,5.357370071659566,5,15.0,0.20669756067999748,5,15.0
1530.0,6,45.0,5.0,2.2923658293747766,6,45.0,4.541054152260386e-06,6,45.0
1535.0,0,0.0,0.0,4.288027022787735,0,40.0,0.143833368634242,0,40.0
1540.0,0,0.0,0.0,5.251740184978537,0,0.0,1.0,0,0.0
1545.0,0,0.0,0.0,9.25431659612048,0,0.0,1.0,0,0.0
1550.0,0,0.0,0.0,3.675445026896976,0,0.0,0.18763666066005555,0,0.0
1555.0,4,0.0,0.0,4.0468789063478114,4,0.0,0.3016335009847207,4,0.0
1560.0,4,12.0,1.0,4.709925099077656,4,12.0,0.15611085991756599,4,12.0
1565.0,6,42.0,4.666666666666667,1.5295714330113634,6,42.0,6.241047227314032e-06,6,42.0
1570.0,1,10.0,1.4285714285714286,3.224780079179222,1,38.0,0.08284464297704996,1,38.0
1575.0,2,4.0,0.8,2.535152064015929,2,42.0,0.009659937307150505,2,42.0
1580.0,4,24.0,6.0,2.6973415799559355e-05,4,62.0,1.6110258695218382e-06,4,62.0
1585.0,5,1.0,0.125,1.6039535663461255,4,35.0,0.07953775671973191,4,35.0
1590.0,3,6.0,0.46153846153846156,5.097499882532334,3,41.0,0.27916081536452986,3,41.0
1595.0,0,0.0,0.0,3.0425362309060615,0,5.0,0.22719953388645422,0,5.0
1600.0,4,8.0,0.5714285714285714,3.306846185341786,4,16.0,0.08158226880923068,4,16.0
1605.0,6,36.0,3.0,4.230080718687817,6,41.0,0.00014129575426248127,6,41.0
1610.0,0,0.0,0.0,3.0820746765226232,0,36.0,0.09089355318733917,0,36.0
1615.0,0,0.0,0.0,4.976895488667082,0,9.0,0.2613421924262828,0,9.0
1620.0,1,5.0,1.6666666666666667,9.195407962823884,1,14.0,0.0,1,14.0
1625.0,1,10.0,1.1111111111111112,3.6601360982617135,1,19.0,0.2674642075641137,1,19.0
1630.0,4,22.0,1.6923076923076923,5.303290682006706,4,31.0,0.28390737676203587,4,31.0
1635.0,2,5.0,0.4166666666666667,3.8554695277903352,2,21.0,0.1291346921947061,2,21.0
1640.0,3,7.0,0.7777777777777778,2.4565637151174715,3,29.0,0.051441415890099235,3,29.0
1645.0,5,31.0,4.428571428571429,2.6008489087496143,5,51.0,2.9433999039951543e-06,5,51.0
1650.0,0,0.0,0.0,3.646356687535868,0,36.0,0.16622235261932475,0,36.0
1655.0,3,7.0,1.75,3.2964535417085488,3,43.0,0.0012711344104725801,3,43.0
1660.0,7,22.0,2.0,1.9234697146389494,7,58.0,0.1263844586676459,7,58.0
1665.0,6,44.0,3.142857142857143,4.494654178316528,6,80.0,0.21433050230387166,6,80.0
1670.0,8,80.0,6.666666666666667,1.9767850014196044,8,116.0,0.11121308675835458,8,116.0
1675.0,3,20.0,2.0,2.578179679167631,3,82.0,0.07461718904639818,3,82.0
1680.0,1,2.0,0.2,3.2545750254159755,1,83.0,0.027108122057132977,1,83.0
1685.0,7,29.0,4.142857142857143,0.010660584764398875,7,110.0,0.0007285054462730447,7,110.0
1690.0,1,8.0,1.1428571428571428,3.221960358946841,1,75.0,0.14069428512378038,1,75.0
1695.0,0,0.0,0.0,6.067251285147289,0,8.0,0.2785930975711482,0,8.0
1700.0,3,3.0,0.2,5.259055960678058,3,11.0,0.3135030634561749,3,11.0
1705.0,7,27.0,2.076923076923077,4.590990835311295,7,35.0,0.19377904293702294,7,35.0
1710.0,7,62.0,6.888888888888889,0.9488667519034293,7,70.0,1.1789614519383351e-06,7,70.0
1715.0,1,12.0,1.5,3.8777410052318575,1,58.0,0.11389090219906992,1,58.0
1720.0,0,0.0,0.0,8.28403590708942,0,12.0,0.3658947848147736,0,12.0
1725.0,0,0.0,0.0,8.802458931836833,0,0.0,1.0,0,0.0
1730.0,0,0.0,0.0,4.091953048892373,0,0.0,0.14180125008191383,0,0.0
1735.0,4,0.0,0.0,4.537622010307438,4,0.0,0.3161043120386179,4,0.0
1740.0,0,0.0,0.0,6.631380122894723,0,0.0,0.3665947569900538,0,0.0
1745.0,2,6.0,0.75,3.4600555242978626,2,6.0,0.015927077615105416,2,6.0
1750.0,1,1.0,0.16666666666666666,5.21796326446606,0,6.0,0.17881210481597337,0,6.0
1755.0,0,0.0,0.0,5.963190491534743,0,0.0,1.0,0,0.0
1760.0,0,0.0,0.0,13.535934203063091,0,0.0,1.0,0,0.0
1765.0,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0
1770.0,0,0.0,0.0,5.767189523690963,0,0.0,0.407527280557786,0,0.0
1775.0,0,0.0,0.0,4.709363663335236,0,0.0,0.3109655337376225,0,0.0
1780.0,1,2.0,0.2,3.230874842916939,1,4.0,0.09819348256224046,1,4.0
1785.0,3,17.0,1.8888888888888888,5.230036181741606,3,17.0,4.975996881229701e-06,3,17.0
1790.0,3,32.0,6.4,3.4027872894308286,3,32.0,0.0,3,32.0
1795.0,0,0.0,0.0,5.097276783858547,0,13.0,0.31751081979181406,0,13.0
1800.0,1,4.0,1.3333333333333333,8.74719413358104,1,17.0,1.0499724521950462e-05,1,17.0
1805.0,1,9.0,1.0,4.4433601696308385,1,22.0,0.3349559804618949,1,22.0
1810.0,0,0.0,0.0,4.361086280501599,0,0.0,0.33402604726652363,0,0.0
1815.0,3,9.0,0.75,2.961800101048473,3,9.0,0.10291360718718034,3,9.0
1820.0,5,31.0,2.8181818181818183,4.117936124279895,5,31.0,0.0003080099379268316,5,31.0
1825.0,0,0.0,0.0,3.2201951074990918,0,25.0,0.11053703519111646,0,25.0
1830.0,1,2.0,0.4,4.758031713444636,1,20.0,0.1811298807045799,1,20.0
1835.0,2,6.0,2.0,3.8968299641627397,2,26.0,0.0008624581611902157,2,26.0
1840.0,6,16.0,1.6,2.489190691371914,6,36.0,0.16744821014758066,6,36.0
1845.0,4,30.0,2.142857142857143,4.4489887919663085,4,50.0,0.21614977007256295,4,50.0
1850.0,2,5.0,0.4166666666666667,2.1775171419212094,2,22.0,0.15400893005572175,2,22.0
1855.0,4,7.0,0.5833333333333334,3.0555650210560983,3,28.0,0.08912851635771264,3,28.0
1860.0,7,33.0,3.6666666666666665,1.7268876568867915,6,54.0,7.449518839548206e-05,6,54.0
1865.0,0,0.0,0.0,4.4883530244430565,0,43.0,0.1470087869037602,0,43.0
1870.0,0,0.0,0.0,6.46810351538261,0,0.0,1.0,0,0.0
1875.0,0,0.0,0.0,6.296547717926546,0,0.0,0.26819936804946487,0,0.0
1880.0,0,0.0,0.0,6.684551339159067,0,0.0,0.388542839893549,0,0.0
1885.0,2,3.0,0.3,3.7901945465794724,2,3.0,0.2340177497763481,2,3.0
1890.0,4,19.0,1.9,4.734352919234885,4,19.0,0.00024032195754781666,4,19.0
1895.0,1,1.0,0.16666666666666666,4.814240273318668,0,12.0,0.20123939379501438,0,12.0
1900.0,2,6.0,1.5,5.939650861493585,2,18.0,0.0005231266687446914,2,18.0
1905.0,0,0.0,0.0,3.250595638199112,0,0.0,1.0,0,0.0
1910.0,0,0.0,0.0,5.392038416774681,0,0.0,0.13532388756728703,0,0.0
1915.0,4,0.0,0.0,4.369549319437608,4,0.0,0.3366905533226001,4,0.0
1920.0,2,3.0,0.25,4.002144603367262,2,3.0,0.26690758103561235,2,3.0
1925.0,4,10.0,1.0,2.094888995168111,4,14.0,0.08848262409055775,4,14.0
1930.0,4,30.0,3.0,4.26883867051228,4,30.0,0.031395839705088906,4,30.0
1935.0,4,50.0,8.333333333333334,2.594062595886236,4,50.0,0.0,4,50.0
1940.0,0,0.0,0.0,3.2783997935950953,0,29.0,0.21620988731736507,0,29.0
1945.0,4,0.0,0.0,3.8684159901483093,4,0.0,0.0,4,0.0
1950.0,1,0.0,0.0,5.762687982572537,1,0.0,0.3738851958382685,1,0.0
1955.0,3,7.0,0.5833333333333334,5.5844336488378845,3,7.0,0.28487145346875564,3,7.0
1960.0,6,34.0,3.4,2.0453605439259244,6,34.0,0.0432201983224741,6,34.0
1965.0,1,5.0,0.625,3.874257873555326,1,37.0,0.12643360040600926,1,37.0
1970.0,4,7.0,1.4,1.2009850562914837,4,39.0,0.0010965195161301551,4,39.0
1975.0,1,1.0,0.25,2.622622475089565,0,23.0,0.20669828950277178,0,23.0
1980.0,0,0.0,0.0,7.5623295445976755,0,0.0,1.0,0,0.0
1985.0,0,0.0,0.0,5.570259618785818,0,0.0,0.37342864912814544,0,0.0
1990.0,0,0.0,0.0,5.474157308371164,0,0.0,0.34090078144138064,0,0.0
1995.0,3,4.0,0.4,3.762501606781447,3,4.0,0.1299097795566422,3,4.0
2000.0,3,19.0,2.111111111111111,5.121463609279783,3,19.0,0.0,3,19.0
2005.0,1,1.0,0.2,3.9950768388952667,0,9.0,0.15684447442673768,0,9.0
2010.0,1,5.0,1.6666666666666667,5.573309383365902,0,0.0,1.0,0,0.0
2015.0,0,0.0,0.0,11.525719655403996,0,0.0,1.0,0,0.0
2020.0,4,0.0,0.0,2.8700768160051666,4,0.0,0.22426926856253876,4,0.0
2025.0,2,3.0,0.25,5.280584037666345,2,3.0,0.2606546784767184,2,3.0
2030.0,1,1.0,0.09090909090909091,4.136533261508769,1,6.0,0.19270492747315882,1,6.0
2035.0,5,9.0,1.125,1.467113416863353,4,14.0,0.07533153666050875,4,14.0
2040.0,5,29.0,4.142857142857143,2.0946917272526426,4,33.0,4.028837494438463e-06,4,33.0
2045.0,0,0.0,0.0,4.358148383516573,0,19.0,0.16560778520983735,0,19.0
2050.0,0,0.0,0.0,7.672905467511967,0,0.0,1.0,0,0.0
2055.0,0,0.0,0.0,6.073311177393207,0,0.0,0.2727350951309203,0,0.0
2060.0,1,1.0,0.08333333333333333,5.451929204637413,1,1.0,0.4017178486282446,1,1.0
2065.0,5,19.0,1.5833333333333333,4.614027183383148,5,19.0,0.20329449176304976,5,19.0
2070.0,1,1.0,0.1111111111111111,3.9893219938240616,1,23.0,0.1436486656101262,1,23.0
2075.0,5,12.0,2.0,1.0998262957504477,4,33.0,0.0005778758347530897,4,33.0
2080.0,1,1.0,0.2,4.036091618063654,0,19.0,0.21637318063625946,0,19.0
2085.0,0,0.0,0.0,7.897188867302055,0,0.0,1.0,0,0.0
2090.0,0,0.0,0.0,5.484629818405654,0,0.0,0.11978847709180984,0,0.0
2095.0,4,0.0,0.0,5.703082217129018,4,0.0,0.2990032685052577,4,0.0
2100.0,1,2.0,0.2,6.587319793423146,1,2.0,0.3437118883914474,1,2.0
2105.0,5,20.0,2.857142857142857,1.1286835834798723,4,19.0,3.3047699132219074e-05,4,19.0
2110.0,1,1.0,0.16666666666666666,5.039621791313838,0,13.0,0.24043542128565887,0,13.0
2115.0,0,0.0,0.0,8.084447492500455,0,0.0,1.0,0,0.0
2120.0,0,0.0,0.0,11.096568582727588,0,0.0,1.0,0,0.0
2125.0,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0
2130.0,0,0.0,0.0,6.053944689614033,0,0.0,0.42401837130268827,0,0.0
2135.0,1,1.0,0.08333333333333333,4.797305646740882,1,1.0,0.32319810409989824,1,1.0
2140.0,3,5.0,0.5,2.2314527539615865,3,6.0,0.09538983573797216,3,6.0
2145.0,4,25.0,2.5,4.464843350418024,4,25.0,1.556922021832498e-05,4,25.0
2150.0,1,1.0,0.16666666666666666,4.640077659114284,0,17.0,0.24265683308510266,0,17.0
2155.0,1,3.0,0.75,6.6428056213004965,0,0.0,1.0,0,0.0
2160.0,0,0.0,0.0,10.029377567553821,0,0.0,1.0,0,0.0
2165.0,0,0.0,0.0,4.9069218177523,0,0.0,0.3665708560727609,0,0.0
2170.0,0,0.0,0.0,5.671411377940765,0,0.0,0.40731274478590607,0,0.0
2175.0,4,12.0,1.2,2.6566504101584316,4,12.0,0.013447828724387526,4,12.0
2180.0,0,0.0,0.0,4.163642198348583,0,16.0,0.08159900272830245,0,16.0
2185.0,0,0.0,0.0,7.4984492522596575,0,3.0,0.07030523868086436,0,3.0
2190.0,0,0.0,0.0,7.046102038603537,0,0.0,1.0,0,0.0
2195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
2200.0,4,0.0,0.0,2.9491435359086613,4,0.0,0.20979082697255666,4,0.0
2205.0,0,0.0,0.0,6.862155756532914,0,0.0,0.4161068121096272,0,0.0
2210.0,1,2.0,0.2,4.351490540435136,1,2.0,0.19626240071195505,1,2.0
2215.0,4,9.0,1.125,3.5227153707150807,4,12.0,0.056568958444812155,4,12.0
2220.0,1,4.0,0.5714285714285714,5.4193830326046974,1,15.0,0.1269480797019858,1,15.0
2225.0,1,9.0,2.25,4.58223267724347,1,12.0,0.0,1,12.0
2230.0,0,0.0,0.0,7.794167061176307,0,0.0,1.0,0,0.0
2235.0,0,0.0,0.0,5.580130892680009,0,0.0,0.24865514285789242,0,0.0
2240.0,0,0.0,0.0,6.991371427518256,0,0.0,0.4246700525250907,0,0.0
2245.0,2,5.0,0.5,4.149719612904017,2,5.0,0.2516241907927724,2,5.0
2250.0,4,9.0,0.9,3.6370159401793423,3,14.0,0.0671820337961395,3,14.0
2255.0,2,5.0,0.625,3.945333239565668,1,17.0,0.07157367364653491,1,17.0
2260.0,2,14.0,2.8,3.7846650282604832,2,20.0,0.0,2,20.0
2265.0,1,1.0,0.5,2.4501095404499216,0,0.0,1.0,0,0.0
2270.0,0,0.0,0.0,4.634805995924083,0,0.0,0.11612947753406319,0,0.0
2275.0,4,0.0,0.0,5.861166266055079,4,0.0,0.330670449628315,4,0.0
2280.0,2,3.0,0.3,3.972653381079703,1,2.0,0.32795713969656487,1,2.0
2285.0,1,4.0,0.4,3.8679250634595164,1,6.0,0.08579688682350384,1,6.0
2290.0,2,14.0,1.75,6.066363632932888,2,14.0,0.06951158086207694,2,14.0
2295.0,2,24.0,6.0,3.5126049785232984,2,24.0,0.0,2,24.0
2300.0,0,0.0,0.0,2.959160243795733,0,0.0,1.0,0,0.0
2305.0,4,0.0,0.0,3.9629029148339825,4,0.0,0.0,4,0.0
2310.0,0,0.0,0.0,5.966398647305265,0,0.0,0.45363210226268375,0,0.0
2315.0,0,0.0,0.0,5.158218616328244,0,0.0,0.3609519560241798,0,0.0
2320.0,2,5.0,0.5,3.2011332687837495,2,6.0,0.09390819617563173,2,6.0
2325.0,3,20.0,2.2222222222222223,4.912528966927833,3,20.0,0.0,3,20.0
2330.0,0,0.0,0.0,5.474174099622699,0,10.0,0.21517106496949437,0,10.0
2335.0,0,0.0,0.0,8.895994508244891,0,0.0,1.0,0,0.0
2340.0,0,0.0,0.0,12.596373716562047,0,0.0,1.0,0,0.0
2345.0,0,0.0,0.0,4.588619597261609,0,0.0,0.32901152396413835,0,0.0
2350.0,1,2.0,0.16666666666666666,5.959598729675256,1,2.0,0.33710167522379886,1,2.0
2355.0,6,23.0,2.3,2.11943438514946,6,24.0,0.07315265101484074,6,24.0
2360.0,1,3.0,0.3333333333333333,4.351814925114443,1,29.0,0.12066390850700745,1,29.0
2365.0,4,8.0,1.6,0.9689703016027691,4,34.0,0.0032039999538912125,4,34.0
2370.0,1,1.0,0.25,2.961013918962712,0,20.0,0.2890928925474424,0,20.0
2375.0,0,0.0,0.0,7.235408683877529,0,0.0,1.0,0,0.0
2380.0,4,0.0,0.0,4.445724238683962,4,0.0,0.21684850449330217,4,0.0
2385.0,1,1.0,0.08333333333333333,5.64334433210001,1,1.0,0.2884565915742844,1,1.0
2390.0,5,20.0,1.8181818181818181,4.277123502843005,5,20.0,0.16734215918503265,5,20.0
2395.0,1,2.0,0.25,3.557131254886565,1,25.0,0.09660355578802826,1,25.0
2400.0,2,4.0,0.8,1.1174087090959965,2,27.0,0.010631489027070569,2,27.0
2405.0,1,1.0,0.25,2.71993307156958,0,15.0,0.17596451943301938,0,15.0
2410.0,1,1.0,0.25,6.424048143918444,0,0.0,1.0,0,0.0
2415.0,0,0.0,0.0,6.5971193944180975,0,0.0,0.2994334496255914,0,0.0
2420.0,0,0.0,0.0,4.790782245679655,0,0.0,0.21798407231929243,0,0.0
2425.0,5,17.0,1.5454545454545454,4.333392531228307,5,17.0,0.19488433290859067,5,17.0
2430.0,7,48.0,5.333333333333333,1.815138255918268,6,47.0,0.0,6,47.0
2435.0,0,0.0,0.0,4.387033778135872,0,41.0,0.16814917674573393,0,41.0
2440.0,0,0.0,0.0,4.327429674244117,0,0.0,1.0,0,0.0
2445.0,0,0.0,0.0,9.662379340267057,0,0.0,1.0,0,0.0
2450.0,0,0.0,0.0,4.235775209692082,0,0.0,0.12869853424170039,0,0.0
2455.0,4,0.0,0.0,5.803428912189111,4,0.0,0.3348266020523338,4,0.0
2460.0,2,3.0,0.3,6.1529296026771405,2,3.0,0.39984874920397806,2,3.0
2465.0,2,3.0,0.42857142857142855,2.552997118488565,1,5.0,0.10969217414396142,1,5.0
2470.0,3,5.0,1.0,2.6727054969510453,2,7.0,0.0009841179863468393,2,7.0
2475.0,1,1.0,0.3333333333333333,4.922972124594999,0,0.0,1.0,0,0.0
2480.0,0,0.0,0.0,12.3200559193152,0,0.0,1.0,0,0.0
2485.0,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0
2490.0,0,0.0,0.0,6.937680420570958,0,0.0,0.4320023540309088,0,0.0
2495.0,1,1.0,0.1,7.365709223282378,1,1.0,0.432126564379742,1,1.0
2500.0,4,18.0,2.25,3.3218037361387625,4,18.0,0.00010752951164957872,4,18.0
2505.0,1,1.0,0.2,3.6065836210962416,0,13.0,0.19793077334903011,0,13.0
2510.0,1,2.0,0.5,6.061254747503311,0,0.0,1.0,0,0.0
2515.0,0,0.0,0.0,10.915555940244555,0,0.0,1.0,0,0.0
2520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
2525.0,0,0.0,0.0,4.795048019400565,0,0.0,0.37918013234110004,0,0.0
2530.0,1,2.0,0.16666666666666666,6.916557592516541,1,2.0,0.38074073490978766,1,2.0
2535.0,2,3.0,0.3333333333333333,1.8429005407238372,2,7.0,0.10822159609395497,2,7.0
2540.0,2,3.0,0.375,2.331081918774154,1,10.0,0.09283404727225342,1,10.0
2545.0,4,17.0,2.8333333333333335,2.4385757406363524,3,20.0,3.389035019550687e-05,3,20.0
2550.0,0,0.0,0.0,6.354140177169613,0,9.0,0.2664841563577771,0,9.0
2555.0,0,0.0,0.0,13.023238701895236,0,0.0,1.0,0,0.0
2560.0,3,0.0,0.0,2.9528163977868447,3,0.0,0.21556354411346293,3,0.0
2565.0,1,1.0,0.08333333333333333,5.667737725281835,1,1.0,0.32471836767512496,1,1.0
2570.0,1,1.0,0.09090909090909091,3.828285569387366,1,6.0,0.18061754024577104,1,6.0
2575.0,5,6.0,0.75,1.3697506156847308,4,11.0,0.0854979374956385,4,11.0
2580.0,3,4.0,0.5714285714285714,2.953133117065503,2,13.0,0.11869262913193834,2,13.0
2585.0,3,6.0,1.0,4.561923236245443,2,14.0,0.0002388510487791951,2,14.0
2590.0,1,1.0,0.3333333333333333,5.132166831101112,0,0.0,1.0,0,0.0
2595.0,0,0.0,0.0,6.071529710052375,0,0.0,0.2864143086989639,0,0.0
2600.0,0,0.0,0.0,7.293696638277098,0,0.0,0.4617028056092459,0,0.0
2605.0,2,4.0,0.4,3.4067094274407723,2,4.0,0.18991784280428897,2,4.0
2610.0,1,5.0,0.5555555555555556,4.300467544048896,1,14.0,0.09052013315730334,1,14.0
2615.0,1,10.0,1.4285714285714286,5.975937514013268,1,12.0,0.06249062646275806,1,12.0
2620.0,1,15.0,5.0,4.076492283571949,1,15.0,0.0,1,15.0
2625.0,0,0.0,0.0,5.968744126060679,0,0.0,1.0,0,0.0
2630.0,0,0.0,0.0,4.175755509042769,0,0.0,0.14651133713209552,0,0.0
2635.0,4,0.0,0.0,4.3755326609436525,4,0.0,0.30450360651800856,4,0.0
2640.0,1,1.0,0.08333333333333333,4.9219964090723165,1,1.0,0.26438466089751594,1,1.0
2645.0,3,7.0,0.7777777777777778,1.8897374837801262,3,9.0,0.06599301547146798,3,9.0
2650.0,5,28.0,3.5,3.775883059761001,4,27.0,0.0,4,27.0
2655.0,1,1.0,0.2,4.397701499902993,0,18.0,0.2571973803686654,0,18.0
2660.0,0,0.0,0.0,7.010662392834503,0,0.0,1.0,0,0.0
2665.0,4,0.0,0.0,3.5795384442397995,4,0.0,0.0,4,0.0
2670.0,1,0.0,0.0,6.541837965433175,1,0.0,0.4309157930232575,1,0.0
2675.0,1,1.0,0.1,7.175087636624129,1,1.0,0.3886724149459641,1,1.0
2680.0,1,1.0,0.14285714285714285,2.962012617242784,0,2.0,0.14472429426928884,0,2.0
2685.0,3,6.0,1.0,4.857975078035427,2,7.0,0.0003069195483463961,2,7.0
2690.0,1,1.0,0.3333333333333333,4.689643503616875,0,0.0,1.0,0,0.0
2695.0,0,0.0,0.0,11.450810174877308,0,0.0,1.0,0,0.0
2700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
2705.0,0,0.0,0.0,4.866523042856715,0,0.0,0.36910137269389887,0,0.0
2710.0,2,3.0,0.25,6.037997798525775,2,3.0,0.3789054054886026,2,3.0
2715.0,2,5.0,0.5,2.405129882595188,2,12.0,0.11101114616123971,2,12.0
2720.0,4,9.0,1.125,1.4556565286270287,3,17.0,0.09193319728201789,3,17.0
2725.0,4,28.0,4.0,2.776116599055992,4,35.0,1.551514692271628e-06,4,35.0
2730.0,1,1.0,0.2,3.976696719690909,0,22.0,0.19744933177235985,0,22.0
2735.0,0,0.0,0.0,7.185840481344941,0,0.0,1.0,0,0.0
2740.0,4,0.0,0.0,4.226951124818607,4,0.0,0.22131809769770205,4,0.0
2745.0,0,0.0,0.0,7.217732883023804,0,0.0,0.4781929420580664,0,0.0
2750.0,4,8.0,0.8,3.4339619073127103,4,8.0,0.08532553349339955,4,8.0
2755.0,6,34.0,3.7777777777777777,3.690782545324,6,34.0,0.000121845045474176,6,34.0
2760.0,0,0.0,0.0,3.235294886933365,0,32.0,0.16474847583253133,0,32.0
2765.0,0,0.0,0.0,6.788704093761408,0,6.0,0.15665048210722357,0,6.0
2770.0,0,0.0,0.0,7.050955083853566,0,0.0,1.0,0,0.0
2775.0,0,0.0,0.0,4.413448489212897,0,0.0,0.3224926137524062,0,0.0
2780.0,1,1.0,0.08333333333333333,5.120060193841626,1,1.0,0.31136490866861966,1,1.0
2785.0,4,16.0,1.4545454545454546,3.859387029654812,4,16.0,0.20182083682152557,4,16.0
2790.0,2,3.0,0.3333333333333333,3.513219965357425,2,21.0,0.11014685280391723,2,21.0
2795.0,4,8.0,1.3333333333333333,0.9698924947003179,3,25.0,0.005253706816753648,3,25.0
2800.0,4,27.0,5.4,1.7523364529712127,4,45.0,0.0,4,45.0
2805.0,1,1.0,0.25,2.8463787420615203,0,24.0,0.21616234397948247,0,24.0
2810.0,1,3.0,0.375,5.01564692580128,0,0.0,0.149477469500673,0,0.0
2815.0,4,0.0,0.0,4.3522327357897,4,0.0,0.2805115009109398,4,0.0
2820.0,2,2.0,0.16666666666666666,3.9535625173826907,2,2.0,0.25397908026214117,2,2.0
2825.0,6,23.0,2.3,1.4942087638862045,6,23.0,0.02104310075145658,6,23.0
2830.0,1,4.0,0.4444444444444444,4.363658473023602,1,29.0,0.09804951226284005,1,29.0
2835.0,2,4.0,0.5714285714285714,4.7161619221282844,2,29.0,0.005379940408965321,2,29.0
2840.0,1,1.0,0.2,5.39333455718647,0,18.0,0.1876921959310279,0,18.0
2845.0,5,1.0,0.14285714285714285,2.3246816409209834,4,0.0,0.0,4,0.0
2850.0,0,0.0,0.0,6.009722425686216,0,0.0,0.42505743904354476,0,0.0
2855.0,1,1.0,0.08333333333333333,4.698653255615642,1,1.0,0.3217110662309698,1,1.0
2860.0,3,5.0,0.5,2.0667032195321258,3,6.0,0.0896363630983264,3,6.0
2865.0,5,9.0,0.9,3.6926346033190547,4,16.0,0.07804047863623197,4,16.0
2870.0,3,6.0,0.75,3.4953836413774724,2,20.0,0.07901900379898397,2,20.0
2875.0,2,15.0,3.0,2.7447152441683556,2,22.0,0.0,2,22.0
2880.0,1,1.0,0.3333333333333333,5.050748430228716,0,0.0,1.0,0,0.0
2885.0,0,0.0,0.0,6.359085213579978,0,0.0,0.3608890197548953,0,0.0
2890.0,1,1.0,0.08333333333333333,5.817518206210429,1,1.0,0.401962852650407,1,1.0
2895.0,4,16.0,1.6,2.295160563936005,4,16.0,0.020222303809646888,4,16.0
2900.0,0,0.0,0.0,5.115566450733549,0,18.0,0.08226391846645044,0,18.0
2905.0,0,0.0,0.0,7.797565157968223,0,4.0,0.2369992797749458,0,4.0
2910.0,0,0.0,0.0,7.276584247937581,0,0.0,1.0,0,0.0
2915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
2920.0,4,0.0,0.0,2.750469502422493,4,0.0,0.18542018162210014,4,0.0
2925.0,0,0.0,0.0,7.5180794119319465,0,0.0,0.4304761348790258,0,0.0
2930.0,0,0.0,0.0,3.102410860663835,0,0.0,0.12574152652819465,0,0.0
2935.0,2,9.0,1.0,5.79227531348169,2,9.0,0.14432091074643313,2,9.0
2940.0,3,6.0,1.2,3.2366594040743424,2,5.0,0.002385025624418561,2,5.0
2945.0,1,1.0,0.25,6.970005628241706,0,0.0,1.0,0,0.0
2950.0,0,0.0,0.0,10.033518188073918,0,0.0,1.0,0,0.0
2955.0,0,0.0,0.0,4.138316139776726,0,0.0,0.27537518542864814,0,0.0
2960.0,0,0.0,0.0,5.007540364962235,0,0.0,0.35501601226080354,0,0.0
2965.0,0,0.0,0.0,6.090214294474102,0,3.0,0.3196746643748193,0,3.0
2970.0,3,6.0,0.75,1.290660118300885,2,8.0,0.06827458314429004,2,8.0
2975.0,5,27.0,3.857142857142857,2.0362587549562003,4,28.0,6.001469896073218e-05,4,28.0
2980.0,0,0.0,0.0,3.9035482453648727,0,16.0,0.21861749708071493,0,16.0
2985.0,0,0.0,0.0,6.464721563675978,0,0.0,1.0,0,0.0
2990.0,0,0.0,0.0,4.887889639307594,0,0.0,0.14304801916091991,0,0.0
2995.0,4,0.0,0.0,4.365395672242595,4,0.0,0.3187948495711015,4,0.0
3000.0,2,2.0,0.16666666666666666,3.7808521671810404,2,2.0,0.2619156035370839,2,2.0
3005.0,3,5.0,0.5,2.037510724205622,3,9.0,0.08935404943909818,3,9.0
3010.0,4,25.0,2.5,4.430676703898516,4,25.0,0.046061658946175345,4,25.0
3015.0,4,45.0,7.5,2.736086530136589,4,45.0,0.0,4,45.0
3020.0,0,0.0,0.0,2.7370352486095535,0,27.0,0.19486740905883965,0,27.0
3025.0,4,0.0,0.0,3.807566346542872,4,0.0,0.0,4,0.0
3030.0,0,0.0,0.0,7.6971679069417736,0,0.0,0.4607899219516181,0,0.0
3035.0,2,5.0,0.45454545454545453,7.035325145096402,2,5.0,0.3787920904793173,2,5.0
